GeneSymbol,gene_expression
OTOA,0.08294553407803261
KCTD18,3.187280999756059
FAM126B,2.2367428924022845
FLACC1,0.418567807515727
C2CD6,0.25168907017928943
TMEM237,4.668243705325753
FZD7,2.488819400476965
SPAG17,0.36713654648347427
DEPTOR,1.7988476962273126
FMN2,1.26983810839394
RNF20,4.447172722812469
CYLC2,0.00046590536024029627
PPARGC1B,1.3605925346782577
ELMO1,1.742347717791646
SLC26A2,2.9533214098310596
LSM11,1.7968783224314777
MED7,3.408511988904282
SAXO1,0.041990957943002484
RRAGA,5.409037146540843
SLC24A2,0.06363934049204889
TRIM42,0.009461195410985328
PXYLP1,2.774152918545646
ADCY8,0.11326605935947498
RASA2,2.7029754837388476
RMND1,4.13800129946608
RAET1L,0.5480500444141051
SLA,0.5180836468395742
TMBIM4,6.038220935185401
VBP1,5.9369637863926075
RAB39B,0.956392391895535
CLIC2,0.8759605007638864
AFF2,0.5051071112178551
MICU3,0.9901367824218018
GRIP1,1.7335862116934364
VPS37A,4.257231547273149
KIF5A,1.3048486730186086
NAT2,0.16563422238943853
MAGEA8,0.19681608197599773
PSD3,2.382671539416127
CARNMT1,3.0600422690556104
MCU,4.193311193524446
MIDEAS,3.6905432487435004
CFAP70,0.681332474692982
GNA14,0.33617105284416743
FAM161B,1.547957688368127
GNAQ,3.5899471114250088
WIF1,0.2354050286398099
UGT2B4,0.11374299118334755
GPR61,0.3485238534371546
MMP16,0.9975321736389752
ADK,5.24735924437347
KCNMA1,2.342121557407172
BATF,1.3621985623109565
DCK,4.411058573037735
ADAMTS3,0.7597737272664468
ALX3,0.14996150005388503
DPY19L4,4.123509841149527
NDUFAF6,4.1120354609815735
DRAM2,4.706047232729407
C8orf37,1.460202556841935
PPEF2,0.029085504677950073
CFAP161,0.18820723655869045
ADAMTSL3,0.4749559085446828
ART3,0.3391164576521896
SLC28A1,0.09483603312565897
WHAMM,2.3295581688063343
CXCL13,0.10127133676449368
N6AMT1,2.6067532795437454
RWDD2B,4.027931165437623
USP16,4.603788167459402
CCT8,7.846509620520661
MAP3K7CL,2.0120269453334108
NAA11,0.3352254243627566
BACH1,3.4331787211366094
CLDN17,0.020220408456763414
CLDN8,0.22463624352224112
TSPAN7,1.5862091877272944
TIAM1,2.210317787537571
SCAF4,4.133989922397387
RPGR,2.480678892827358
CDK20,2.097006543635607
PCGF6,3.41099988588
ANKRD9,2.6402328192791256
SFR1,3.126640107848728
SORCS3,0.08448654669120387
SFXN2,3.0337081240566546
ATP5MPL,7.691642005998969
FUT6,0.2881690087806141
TDRD9,0.42740541378431485
FGF18,0.58427931394285
PCDH1,2.6651052056001436
SH3RF2,2.10506909760843
GDF6,0.4958032049808633
UQCRB,8.600558205844818
MTERF3,4.34960924896138
PTDSS1,6.26514048208308
PPP2R2B,0.989703468695691
RPL30,11.779691047336847
KCNS2,0.0987582579591424
FAM122C,2.109882527334574
SUPV3L1,4.89930285207421
FAM122B,4.71662210439494
EEF1A1,13.050100520205744
FBXO43,1.2482792492612658
HKDC1,1.7725751334607858
HK1,5.395636725677902
TYSND1,3.296219920327255
PHF6,4.160859816000416
CD109,2.956230254872714
LRFN2,0.1814460031846912
NODAL,0.19402819743867222
PRG3,0.019228130429811408
UBE2L6,5.267967200524905
ZDHHC5,5.239556603269324
MED19,4.335005182276306
ZFAND3,5.066488421972893
NPTN,6.421029969280076
KAT6B,2.7894543830985707
SAMD8,2.9668379549695527
RAB11FIP1,3.21134426652294
UNC5D,0.15017051354679223
GLYATL2,0.38085374436087105
UTP14A,4.531128209976842
AIFM1,5.547182747780485
MAPK13,2.503048282682248
BAG4,3.196069735445363
MS4A1,0.48598543742962
TBC1D31,3.8881671470838186
NTAQ1,4.301771611898949
ATAD2,4.943576361301347
FBXO32,3.016012984875853
NSMCE2,5.159673484685639
ZNF689,2.6156632238460604
PRR14,4.335333129841612
FBRS,4.7699537812151656
FRRS1,1.539832360602832
PHKG2,4.624935132399403
MFSD14A,4.9012714920797
SASS6,2.838762366107624
COX6A2,0.09110422035343012
ITGAD,0.05001252072415701
ADGRG4,0.013120407141464547
ZIC3,0.1313700594892902
MALSU1,5.548017272089356
VPS8,3.7730874683460898
GALK2,4.33606854476954
LHFPL4,0.4478169442048181
B3GNT7,1.0331355117710126
MPV17L,0.5920026285051053
BUB1B,5.380969507261701
PDE6D,4.637906867572219
EIF4A2,8.21726837222467
BRPF1,3.614441194909465
RPUSD3,4.960997322671752
SST,0.302083198814552
TATDN2,4.205049078021937
GHRL,0.30952289178577125
SEC13,6.718741315985395
EXOG,2.946260410376948
NTAN1,4.6686441976971365
SHCBP1L,0.025695644591882158
NMNAT2,1.5709222575234854
ZFYVE9,2.7033901937253044
ATP2B2,0.2252820430686821
LYZL4,0.03286470250393129
SLC6A1,0.04750240978146898
SMG1,4.147526046317674
FCHO2,2.855661579844716
RBPMS,3.6632112889704675
TMEM171,1.458467063952277
KLHL40,0.023930332264451806
C8A,0.02533587772916752
TIMP4,0.8051020729631587
SYN2,0.41612994467667885
NRG1,2.294555013121789
ODR4,3.6775026583810497
CPT2,3.6819537052505025
NECAP2,5.1808612014295115
LRP8,4.140489647605315
CDCP2,0.010357505727029603
PAXIP1,3.5831293613593944
STEAP2,1.557771468209016
SSBP3,4.295496668557852
HTR5A,0.01664104627255384
CLDN12,4.333305360843741
MMP14,4.883858605263753
FZD1,2.023469041466627
GATAD1,4.186218552818914
SUSD3,1.3097916329102361
TMED6,0.6666051972369093
CLEC18A,0.2978048144216649
DHRS4,4.771597423797448
C1orf158,0.030443650555606848
CLEC18C,0.1366604314522504
ARMC12,0.44121009289609403
DDX19B,4.816274724368301
ST3GAL2,3.0095848931165405
FCSK,2.8589852602673034
IL34,0.3650874201179985
DHRS1,4.042725544741332
CACNA1D,0.8293592028055379
ARSL,1.2586724320663514
KIT,0.9836090087705702
HYDIN,0.507393037099731
AASDH,2.5346331714389
ZNF19,1.368224963434615
CACNA2D3,0.6648159745936387
RNF111,3.891137987212997
CCNB2,6.096108197359729
FAM81A,1.9476949997871669
MYO1E,4.076328553973068
APPL1,3.7751889474809404
PWWP3B,0.3366027455868943
AFAP1L1,1.9992712757743605
TSC22D3,3.9596624674062055
VPS26C,4.856129338583667
DYRK1A,4.025753737097333
KCNJ6,0.16622227748120927
KCNJ15,0.7453445308364873
ERG,0.494582629170894
ETS2,4.309328551939466
TSPAN18,1.0206393701734833
LCA5L,0.9537750221381412
SLC35B2,5.69857907787702
TMEM164,3.6993574826356137
MX1,2.556576407397725
CREB3L1,2.049584929479711
C2CD2,2.856854493432724
TAB3,3.3760447589614624
SLC38A10,5.246095402778715
C9orf43,0.6402326160308709
PALM2AKAP2,4.383265723928145
ZNF618,2.150112491427519
DGKI,0.7222139674542265
TMEM268,2.956612603810771
SVOPL,0.3273066105768736
SNX22,1.2368619151533218
UBN2,1.931968775042875
BRAF,3.1041715505560035
SLC34A2,0.6465688136211124
ACAN,0.343283928787381
PSMG3,5.909764947977342
CABP1,0.40846387526128153
WDR19,3.5264779124744705
SLC37A3,4.527618160511604
AP3S2,4.8805502165660775
FMNL2,3.6472950854103043
GAREM2,1.375427587903709
SPPL3,4.277884796472633
DPYSL5,0.9192626886910861
DRC1,0.16804211340860797
RAB28,3.7429421364728004
PRXL2B,3.726588409466522
TNFRSF14,3.0476538544983613
PANK4,3.87249163392225
CIB4,0.07348428183135236
MEGF11,0.6396374758501809
C12orf43,3.5813329199806194
PEX10,3.68783194834996
RER1,6.342113015856688
RADIL,0.7124078166943206
SKI,3.5251722496203994
WIPI2,5.23560526469276
LDLRAP1,3.4172109021089905
AGAP1,3.040271255970377
KRTCAP3,2.5417817921350947
ANKRD61,0.8325984527909692
PAFAH2,2.8057560565410093
EXTL1,0.45898944951288506
SLC30A2,0.16106384683881134
BABAM2,4.5779333394352495
TRIM63,0.2962863136419323
CFAP251,1.6703961690705986
MRPL17,5.733192472404482
DUSP2,1.8671437100102777
GRHL3,0.89753041332292
UBXN11,3.834726770469818
NLRP14,0.0666466208248439
PTPDC1,2.485740236769756
GALNT14,2.247420017345068
NCK1,4.786078032681591
HPD,0.35842252986087386
RHPN1,2.492287203379969
TPRG1L,4.058323568322348
LRRC43,0.3032352276468535
PRXL2C,2.551684601865876
XDH,0.831892646390835
XKR8,2.335727789038414
CNNM4,2.8525180706857265
EYA3,3.186935757000879
DZIP1L,1.9147726835727121
TMSB15A,2.1371438834549483
FANCC,3.2249560394172145
MRAS,2.490461758594477
WASF2,5.094731791400615
ABHD3,4.141815258503006
ESYT3,0.7140466641719949
FAIM,3.932027491230268
TENT5B,1.3684050322781331
CLSTN2,0.6933614544919119
COLEC12,0.7147309653843166
RNF207,2.737134859826149
CUL4B,4.7113356140737475
GPR153,1.9020197239722947
SLC13A3,0.9955184314090879
GPRASP2,1.8949012591662997
RHBDL2,1.3558841720492139
AUTS2,2.6148478859882847
SHROOM4,0.48864002534167883
H2BC5,3.9956292321845406
CDC25C,3.4789417182625546
H4C8,2.776976272388794
MITD1,5.1224495005506405
EIF5B,5.620148877977433
RIBC1,0.855483915701912
TMSB15B,2.5590160287373624
CATIP,0.16379306845003408
CNOT11,4.9807244782927205
KCNB1,0.44486757543202704
TSPAN33,2.3276496474107096
NRG2,0.7421299679407148
AHCYL2,2.9956630998370795
B4GALT5,5.063620543773715
CD1D,0.36527229767069885
CD1A,0.08506294281713288
SPATA2,2.650124631189734
CD1C,0.09879420729251102
CD1B,0.06849829012124342
DNAH3,0.41351808953639074
CD1E,0.08736705923966473
HMHB1,0.1266932200365235
CPA2,0.21903267604134785
NCF1,0.6944352751273587
CPA5,0.2921326829010659
TSR2,4.21394596883247
PPP1R9A,1.2934315521432553
ZC3H18,4.823323486709473
ZFAND2B,4.397565473068793
POM121L2,0.034663447388661145
GDPD5,2.648187307344573
DYNC1I1,1.0913996018365621
PFKFB1,0.21638590894199422
ALAS2,0.12878346237869556
TMED4,5.938755221710809
PPP1R15B,4.612075935761961
COPG2,4.242717111550321
EMSY,3.598589541964135
PAGE5,0.8779419201944855
GPAT4,5.543304008571843
PKD1L1,0.2121586699565574
ZSCAN12,1.7965073673014467
TAGLN2,8.650529005423055
ELK4,3.240909052374669
SLAMF8,0.17357377549473993
SLC45A3,2.1825440290205105
DUSP23,3.945774184709562
RNF166,3.4362297654585245
NBL1,4.217984147585086
HTR6,0.16881665071955346
ITLN2,0.15861889516326846
F11R,4.474780584017115
USF1,5.488580795153419
PLA2G2F,0.12154166214994708
SPATA2L,2.4185153873909466
NIT1,4.880012713283666
DEDD,4.611160954003685
ZNF276,3.785229420620749
NPM2,1.2962028442007894
EDA,0.6047020548714405
FGF17,0.2618725476525258
VWA5B1,0.06296487178525302
CDA,2.181088188810548
PINK1,4.350181346058151
B4GALT3,5.11340209683545
DMTN,2.423886029462723
ADAMTS4,0.37067854628876257
FAM160B2,4.348578505057265
NDUFS2,6.663914878029508
SLC5A11,0.17170112084572983
FCER1G,0.6682575261166589
APOA2,0.47005873410623505
TOMM40L,3.3947922541216484
MPZ,1.131661608876412
WFDC8,0.008967546657802958
CCAR2,6.31993066200557
WNT9B,0.04215963068380492
CACHD1,1.6812726057870435
CDC42SE2,4.25573918955134
RAPGEF6,2.64686887496423
EPB41,3.9271481635324736
MIS18A,4.535471851499609
ALG8,5.292005776539184
FBXW5,5.237167485650412
CFAP298,5.594498367750888
SYNJ1,2.285822918915024
PAXBP1,4.365842556979728
IFNAR2,3.8814251888742963
MRPL10,5.285771718458787
IFNGR2,5.298946339709638
GART,6.144398079529297
SON,6.644668389021686
DONSON,4.736710154678064
SV2A,2.2164727257758887
LAD1,2.395401559931591
STC1,1.8685869727414932
TNNI1,0.45526357634010817
CSRP1,6.185237699301727
PRAC1,0.3697061024331651
HOXB13,1.026008525515906
C1QC,0.015542812563410396
KCNE2,0.2574973443904663
ATP5MC1,8.361785061025364
RCAN1,4.349756232946153
UBE2Z,5.903208076271155
CIART,2.0496897241187777
SNF8,7.021014629676069
CLIC6,0.30720069599754135
CCDC24,2.7819989944947348
RUNX1,3.576524619752625
IGF2BP1,1.7847562700556168
GIP,0.1188036929727801
CBR1,5.775478300542144
CBR3,2.8861578594543347
GJD2,0.09284985826221302
ACTC1,0.4490696980663406
MORC3,3.5843938308407903
CHAF1B,3.372836362483763
CLDN14,0.23374632172790408
SIM2,1.542041196840246
HLCS,3.075477646100943
GOLGA6A,0.11531369378189492
SCUBE1,0.37678091647415024
ARHGAP27,3.327657013718749
ADPGK,5.32025494105836
PTMS,7.327742078657898
PLA2G4D,0.11197577243625817
PADI4,0.2008209698225648
ADIPOR1,6.197946703680855
CYB5R1,4.9729956234398145
PSMD4,7.635057547498886
ATP13A2,4.446376595470278
M1AP,0.47327223528021034
PSMB4,8.651453076261838
IRX6,0.2533679283732898
BTG2,3.395105426690614
CES5A,0.04301360514191617
HK2,4.1623856552716765
C1R,3.273931633435791
CELF3,0.45771819074837095
ALDH4A1,3.171556940344135
STARD9,1.5249524699080452
THEM4,3.226274163191103
TCHH,0.37083261605226936
LCE2B,0.031574854055545894
UBR1,3.1732408351034183
AMFR,5.25577689234496
MED8,5.072138986350444
TGM7,0.023921259525075702
RGL4,0.2917798954832656
SPRR2G,0.07644204531500227
PGLYRP3,0.13547867530883442
ISL2,1.2132546863495826
RSPRY1,4.225710788010654
CCDC17,0.6075278909752467
GPBP1L1,5.676023993187834
NAE1,5.866722449492365
TMEM69,5.235803513205545
ADGRG5,0.5386454797264076
DRC7,0.22565366225944727
ACE,0.9731191066340376
TEPP,0.1283401485472289
UROC1,0.04919980701153723
EFCAB14,4.549463116932512
SPON2,1.957475898853521
CHCHD6,4.40471875510346
CTBP1,6.45463287704466
LRRC36,0.32064226134214413
TPPP3,1.3762447106730393
ZDHHC1,1.8063799822272968
ATP6V0D1,5.7979076251752915
AGRP,0.04384389703225432
ZFYVE28,1.7070242446686863
CARMIL2,1.847248058289393
C16orf86,0.9915766551789799
PIP,0.16637492890941216
FAM131B,0.6703392698105596
RGS12,3.6165753203109503
PSKH1,3.7005529915805924
ZYX,5.924672811089124
ABR,5.035342867159797
LYPD5,0.7744455774629917
CCDC117,3.61173282532925
ZNF230,1.60663183895143
CCDC107,3.7893573486022856
ZNF222,2.041637947360979
NPR2,2.3878713803854614
ZNF221,0.9377786537161564
ZNF233,0.7027081685170438
ZNF235,1.6679007005914934
GNE,3.164597716434983
TNFRSF13C,0.9321040041976322
OR3A3,0.019033428115534205
ARHGAP35,4.238076304011108
PTGIR,0.46658508726584746
CALM3,7.73134994060507
DFFA,4.652792005219589
CCDC28B,3.7118538087391273
IQCC,2.4203956722017437
TMEM234,3.340143401505831
BSDC1,4.705422957625527
ZBTB8A,1.8607249102704932
ATAD3B,4.621988265710845
SSU72,6.516245161537038
UBE2J2,5.219039355578747
ZNF362,3.1437904851417446
FNDC5,0.940856251278473
CPAMD8,0.7140515128489056
NR2F6,3.8749183296452556
ANKLE1,1.3662327728218984
CCDC58,5.683395976759351
VMA21,4.073069813583147
KALRN,1.7652271277432545
CILP2,0.5173693801966431
ABCG1,1.557578281903117
TFF3,1.127101337444598
TFF2,0.582978317365865
TFF1,1.1093208557357237
TMPRSS3,1.0753179758304048
UBASH3A,0.15955702179189968
RSPH1,0.8634801747678867
SLC37A1,2.7459234197058153
PDE9A,1.7987442120104549
WDR4,4.2563557944838735
NDUFV3,4.046521161843174
PKNOX1,3.018504566393635
CBS,4.236952002796359
U2AF1,6.326988439465333
CRYAA,0.03568115650566436
HSF2BP,1.1598609395225117
RRP1B,4.279220245798871
PDXK,5.544537245334187
G6PD,6.189090915388254
CSTB,7.990061873665488
RRP1,4.818174655502919
AGPAT3,4.404794065187034
TRAPPC10,3.7134918750196246
GAB3,0.6573672648737112
GATD3A,3.730631316988851
ICOSLG,1.3566079207293835
AIRE,0.04308328899890156
CFAP410,3.218324687348442
ZNF66,1.1442265391539406
LRRC3,0.9462782113957867
ITGB2,1.902603205651504
FAM207A,4.551377518130345
RALGDS,4.3494760562404275
FTCD,0.4982472379825343
SPATC1L,3.1001332020209245
LSS,4.622305262414284
VAV2,3.711742044567291
MCM3AP,5.226706882761262
C21orf58,2.907505562478851
PCNT,4.028550786639827
DIP2A,3.8848035602645847
S100B,0.9351256558186325
PRMT2,5.756670145588523
CLDND2,0.7544621355836777
ZNF208,0.3265234547896514
ADAMTS13,1.4116483016177304
CACFD1,2.694014261026837
SLC2A6,3.0056164401698835
ZNF761,3.1356025699088588
FCN2,0.02661633195501575
C9orf116,2.5644325273995907
LCN1,0.04092433776994041
ZNF714,2.6898204415525213
GPSM1,3.1356991010576505
C19orf47,3.2815674763126976
HIPK4,0.09009350042451363
CFAP157,0.7989803272578448
TOR2A,3.4128865749005795
ST6GALNAC6,3.860662758181829
SHKBP1,5.483000521415973
RDH13,3.6269357619692992
ZER1,3.767911391678012
ZDHHC12,5.147483196062907
PKN3,2.9419960585318536
SPTBN4,1.129322519383566
BRSK1,2.217870924388936
COX6B2,0.8850919735791133
TMEM190,0.23819647126190183
NLRP4,0.16864287184362758
PLPP7,0.677890900679121
TAOK1,3.673932040393226
MED27,4.81812342135494
DEDD2,4.216747614666505
SIK3,3.233453752133384
MPZL3,1.837697795440142
JAML,0.357450086394149
NEK8,2.0967741655790064
TLCD1,3.654380465950599
PCSK7,4.373616470899211
SAFB,5.994632802126711
CD3G,0.16412989949648857
S100A1,2.4517444113051496
CHTOP,5.994574656639579
CXCR5,0.32925387249921534
ZBTB7B,3.925274221237569
FLAD1,5.118141937405546
SHC1,6.364419145793378
VPS11,4.297407395591312
NLRX1,2.612686191997417
ADAR,6.101484385608336
IL6R,1.7902258450774544
UBE2Q1,5.841025452425881
CHRNB2,0.5074593092588039
CRTC2,4.689121718118218
ANO10,3.616112452481332
FDPS,7.809289033740101
RUSC1,4.824586445446608
FAM189B,4.248898403995562
PAQR6,1.9493931147003445
PMF1,5.667049189416722
SLC25A44,4.128694941043434
LMNA,7.368181457811468
CCR5,0.08072482943892839
NBEAL2,4.441022651800373
CCDC12,5.919114429592835
PTH1R,0.4621292112659422
UBQLN4,4.9111324457461984
MYL3,0.2662119623604084
PPP1R35,4.7533235663420115
GPATCH4,5.288910345480588
LRRC71,0.14135678694773762
FCRL3,0.11802385414997528
AZGP1,1.4704327841205542
FGFR4,2.558244058828879
CYP3A4,0.05888930797701017
CYP3A7,0.18164761377189756
NACC1,5.075367954132661
CYP11B1,0.002494362485712931
HK3,0.12090333792624876
LY6K,1.9004687741370605
IER2,5.630724134781548
ZNF394,3.869066738487484
CPSF4,5.190575739290001
LY6E,7.029543002026528
VPS28,6.583464530735523
TONSL,3.53933713202544
PTGER1,0.18520400378489993
PWWP3A,4.246053577495479
RECQL4,4.974779855531258
LRRC14,4.118305022081587
ZNF333,2.3472469738724153
COL26A1,0.6434896637402531
PPP1R16A,4.5587383323100354
FOXH1,0.4310258671796437
ORAI2,2.9243100076244306
ALKBH4,3.1979018579989185
CCDC105,0.0006018005850855185
SH2B2,1.6702587197910794
MRNIP,4.270032614300109
SQSTM1,7.498994443211103
MGAT4B,6.77221721887436
RPL8,11.089371383277724
MAML1,3.603064638276974
PGLYRP2,0.07919149778858933
LRWD1,4.199508834228339
FBXL13,0.86871227032561
NAPEPLD,2.7837898579280296
SCGB3A1,0.09653529395471953
PSMC2,6.149408743141567
CELF5,0.4924981920780573
MFSD12,5.6061702335643355
USP41,2.722515894019469
YDJC,4.609669653620604
CCDC116,0.2226783394383472
DVL3,4.999742076554518
AP2M1,8.131292465409825
ABCF3,5.360384852449703
PCYT1A,4.758040562589128
FBXO27,1.9463796595464482
DMKN,4.00725204561814
U2AF1L4,4.0165416646752785
BDH1,3.811819217278395
NPHS1,0.1364669152493029
THAP8,2.293256240098582
COX7A1,0.4992661574031542
ZNF382,1.3490359518808699
LRRC56,1.020846744306673
PLXDC1,0.6982862961900462
PGAP3,3.259000108208016
IKZF3,0.6217784976606887
GRIN2C,0.3648282994585781
FDXR,3.812850210220269
SAP30BP,5.760490819354602
ACOX1,3.795948222836468
PRPSAP1,5.392531232247939
CYGB,1.1944527633028708
SRSF2,7.642698641264414
ZNF577,1.9943940723882418
TMEM143,2.375575788015821
KLHL10,0.08590701436233307
KASH5,0.2685432121679325
HCRT,0.03722791720628829
ALDH16A1,3.8273700093045617
DCD,0.03669837300380941
ITGA5,4.097078179894444
SIGLEC11,0.04214742882012048
ZNF385A,3.0568444756189233
MPP3,2.637378195184583
CD300LG,0.013963591869363972
IZUMO2,0.02015053601442945
NAGS,1.1071834337624014
LSM12,5.263942675983179
ASB16,0.9744001595868235
EMC10,5.630351331310302
JOSD2,4.2716153986725685
SHANK1,0.8871739347747827
FAM171A2,1.6101413492745635
DBF4B,3.770159247461667
PLCD3,4.35268569981644
FMNL3,2.324489753892763
AQP5,0.47185358373415537
RACGAP1,5.951923632295032
OR7G1,0.0013347525966094253
LARP4,4.515221944595873
TAMALIN,1.0631772187583015
RAVER1,4.251098089244278
KRT84,0.03611281799654313
KRT82,0.0041431021581648355
SYCE2,1.4676962945390484
SPC24,4.236716655881337
IP6K3,0.2827510742104493
LEMD2,5.216998113204692
ALOX15,0.31966612572045666
TREML1,0.05278202142697097
ZNF653,2.6644298754559146
MED11,4.1769263228607345
CXCL16,2.904617297750986
SCIMP,0.23617722163526197
BCL6B,0.1868399194777
ASGR2,0.1641704492116573
TNFSF13,2.3695267195036362
SENP3,5.668054908071025
FGF11,1.7483122172668724
EIF4A1,9.552998160453003
RPL26,11.371190077467704
CCDC42,0.04934098702133289
POLR3K,4.64497621849961
SNRNP25,5.5856103186737665
PRR35,0.03779030133397009
WDR90,4.521748219833977
JMJD8,5.041454024750193
CCDC78,2.231525318583399
SSTR5,0.31840203422093283
SPSB3,4.206685288222855
MEIOB,0.6303517472565638
HS3ST6,0.14460236939684015
TEDC2,3.5591877362716704
CCNF,3.741498220819928
TBC1D24,2.680606861216407
AMDHD2,3.879377369537255
NTN3,0.2387948957914918
BICDL2,1.2240370124562021
PAQR4,4.350031322310527
FLYWCH2,4.684013723405813
ZG16B,1.368057069717189
ZNF75A,3.9102601289405587
ADCY9,2.513380998349241
SHANK2,1.2676126503941931
CLPB,3.760699227813376
NEU3,3.0683835803861155
CYB561A3,4.934379514945408
PPP1R32,0.9254649406438382
ASRGL1,3.0617165690797203
GNG3,0.6494221108938095
UBXN1,6.95588612876156
LBHD1,2.757214927306579
TTC9C,5.060793853787506
TAF6L,4.154940555095976
NXF1,5.303670898402324
STX5,4.643225511006392
SLC25A45,1.8976178466932554
RPL29,10.235180677940438
ITIH3,0.2713830910329384
SYVN1,4.735359294699834
ZFPL1,5.0363857637718175
RPS6KA4,4.47938319539187
LRP5,4.387960674329315
TPCN2,2.733628275923116
FGF19,0.4533507014931256
CYP4A22,0.012720421685206701
PDZK1IP1,1.7321905671963103
TAL1,0.2841939009266637
CMPK1,5.945949247805407
BEND5,0.8287648147385063
ELAVL4,0.39980711826850795
COA7,4.112223254227111
ZYG11B,2.574463430738192
SLC1A7,0.2821074050179515
CZIB,5.276733801053068
MAGOH,7.09573706186257
ACOT11,1.6133022410930027
FAM151A,0.09968369860366214
PARS2,2.1581454718588904
LEXM,0.07797509333472462
BSND,0.01874848217552132
USP24,3.923583486625641
PLPP3,2.5425150880304597
NOL9,2.639325754758076
PRKAA2,1.1423048907255688
KLHL21,3.7041927401338737
ZSWIM5,0.7862483900291122
GMEB1,2.697927163955915
SLC45A1,0.5958791007352942
SELENON,4.547062038753139
AK4,3.6973100433223376
JAK1,5.385790610891101
RAVER2,2.6790331382766173
CTRC,0.17722912706568666
LZIC,4.549575534276466
RBP7,1.2824553813877932
KNCN,0.010669796674797697
FBLIM1,3.3425424370078374
TMEM82,0.04219937632372052
SLC25A34,0.5505456072911673
AKR7A3,0.9980241753191396
DRAXIN,0.360965393236117
PDPN,1.0361058199442326
LRRC38,0.1516523301641566
DHRS3,3.507056855762727
MATN1,0.228614337235073
LAPTM5,2.071609573392102
SDC3,3.5282942040976337
PEF1,5.492253580653817
SYNC,1.5572229347891193
RBBP4,7.001878021417517
KIAA1522,3.788908213303297
TSSK3,1.1484489006756162
TMCO4,2.85311632261522
UBXN10,0.35019566403723595
CAMK2N1,3.1393239290172517
ALPL,0.8350151525557682
WNT4,0.6104827952753987
TTLL10,0.1834046140571993
SCNN1D,1.3231920492656
MXRA8,3.017618324807591
FAAP20,4.9071550535771165
MEGF6,2.3236870839229615
CCDC27,0.012457488552258618
IL23R,0.13879858454187663
DIRAS3,0.7238255598640341
C1orf87,0.024678600349140104
NFIA,1.8705813370662598
OMA1,3.7013962621122674
MYSM1,3.6886722022889775
TM2D1,5.2059432875398395
USP1,5.117653183655393
FUBP1,6.19611272447753
NEXN,2.0518521240808685
DNAJB4,3.8708417001901965
ADGRL4,0.38983110446079067
LRRIQ3,0.8028228911715061
LRRC53,0.022000960088333365
TYW3,3.9927179724192245
LHX8,0.2907921559618246
SNX7,3.7494646972149708
B3GALT2,0.3995716009589202
NTNG1,0.8866137214817926
FAM102B,2.5476349207231044
HENMT1,2.507229862260405
AKNAD1,0.5252557659518668
C1orf52,4.262671124146758
DNAI3,0.39673680152789986
GBP2,2.2715387445136774
ATXN7L2,2.255621639193054
GBP4,0.9798875233446238
ZNF326,4.356826923902932
HFM1,0.38068912980683667
BRINP3,0.3038819083020146
GFI1,1.195782810331925
KCNT2,0.47157444020461786
AGL,2.8012257287005764
VCAM1,0.7250608377319445
EXTL2,3.618928868211769
SLC30A7,2.795495889843859
ZNF281,3.5338860446317
ARPC5,7.1540775587147385
CADM3,0.48551402321807857
NLRP3,0.5505019513515736
ZNF496,3.680917985549503
TRIM58,0.9156466886944048
SLAMF9,0.36518190130888734
OR2M5,0.0020513809600998982
KCNJ9,0.0877619725731147
IGSF8,4.2578729819933026
DDR2,1.7581954227993604
PEA15,6.785983071404896
PEX19,5.093330558343468
NCSTN,6.175481444387518
VANGL2,1.5987111811788048
SLAMF6,0.37148116709972406
OLFML2B,1.1199198587677848
FCRLB,0.8937165223109108
FCGR3B,0.035705251718067356
SLC9C2,0.054036834547256093
KLHDC9,1.4394538950453077
C1orf74,1.8402996912738816
LMX1A,0.05590206230749972
LRRC52,0.019953619861928642
FLVCR1,3.0354380676003543
FAM71A,0.03828991939555738
ATF3,3.9816043009466218
RBM15,3.0509313628770753
DENND2D,2.484547496005702
AXDND1,0.2950043118398866
TDRD5,0.31568213343866125
IER5,3.7991451297284584
SNED1,1.166389996264977
BPNT1,4.81614314012914
SPATA17,0.8462446906280795
C1orf115,1.7672677818101585
BROX,4.183310198202367
NBPF20,1.5015847603471764
ACP6,3.366532739139596
WDR64,0.049395276368436075
KIF26B,0.7361528789853936
TFB2M,4.447740980621191
CNST,3.1263113054846503
PPP1R21,3.6101966183624836
KLHDC8A,0.31963183837447784
PM20D1,0.08755572514393137
PKDCC,2.458948151608441
OXER1,0.32054743331902935
HAAO,0.744377787273732
B3GALNT2,3.9171394727786786
MAPKAPK2,5.129315455552251
IL20,0.0788596545178095
IL24,0.6565180112453266
FCMR,1.4264249512077187
PIGR,0.40227823702761223
FCAMR,0.07296083673847417
CAPN2,6.473914439819052
MRPL55,5.697212510338685
WDR26,5.133499854278528
REL,1.5795396004121793
PUS10,2.346218594616323
PEX13,3.887498177188233
KIAA1841,2.6824670183851462
TRIM17,0.6897443050285529
RFTN2,0.3993465209463965
DISC1,0.9783440344853921
CAPN13,0.43028923164916333
LRRTM1,0.1641818024137773
MEMO1,5.312750369798115
DPY30,6.744631522604527
TYW5,2.672908041924646
MAIP1,4.523795616400135
KCNF1,0.43446850422880523
SLC66A3,3.355140673853501
ARL5A,4.2919778903166685
LRATD1,1.2306736092048023
KCNJ3,0.2186983808041692
NEUROD1,0.24057110134001156
